Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
57.14925,0.30259416,52.38834492915569,4.547299096287298,0,1,7696.968,-0.012592655,5,1,false,false,14.149999,1.7905424,9.758064,-0.79507387,0.34876928,3
57.159275,0.30281833,52.38834744542443,4.547312461602556,0,1,7708.07,-0.0659645,5,1,false,false,12.98676,1.7263999,8.891832,-0.78940785,0.33581722,3
57.16821,0.30304256,52.388349871738264,4.547325826693707,0,1,7733.2573,-0.11688341,5,1,false,false,12.535245,1.6382817,9.33129,-0.7839383,0.32671267,3
57.17646,0.3032668,52.388352477961895,4.547339192008965,0,1,7747.5933,-0.16096684,5,1,false,false,11.730773,1.4894698,8.585405,-0.7785968,0.32232833,3
57.184227,0.30349103,52.388354994230625,4.547352557324223,0,1,7775.1875,-0.19328225,5,1,false,false,11.42169,1.4843901,9.269069,-0.7732577,0.3242273,3
57.192154,0.30371532,52.38835760031712,4.547365922639481,0,1,7822.4937,-0.21793143,5,1,false,false,11.38142,1.577699,8.769275,-0.7678872,0.3245384,3
57.20337,0.30393964,52.388360206540746,4.5473792877306325,0,1,7815.4287,-0.24121445,5,1,false,false,11.045208,1.7724481,9.138383,-0.7625428,0.32204795,3
57.215874,0.30416402,52.388362902582145,4.547392506255564,0,1,7825.457,-0.2598414,5,1,false,false,11.273377,1.8168113,8.975879,-0.7572445,0.31885675,3
57.227444,0.3043884,52.38836559848641,4.547405871346715,0,1,7845.033,-0.26970404,5,1,false,false,10.194777,1.7029092,7.857034,-0.75200856,0.31530505,3
57.24074,0.30461287,52.3883682945278,4.547419236661973,0,1,7857.503,-0.2724432,5,1,false,false,10.292038,1.8373194,7.9471836,-0.74685454,0.30952716,3
57.253418,0.30483738,52.38837099056919,4.547432455186906,0,1,7860.891,-0.26093793,5,1,false,false,10.322826,1.678025,7.9943123,-0.7418074,0.30599907,3
57.26381,0.30506197,52.38837377642835,4.547445673487729,0,1,7856.9097,-0.23874861,5,1,false,false,11.003023,1.587959,9.579601,-0.73675734,0.3111663,3
57.269054,0.30528653,52.38837656228751,4.547459038802988,0,1,7896.7866,-0.2050586,5,1,false,false,11.50207,1.4889832,10.396906,-0.73146904,0.32950196,3
57.27397,0.30551118,52.3883793482838,4.547472257103812,0,1,7911.393,-0.17082553,5,1,false,false,12.842535,1.6140952,11.559084,-0.72578734,0.3531151,3
57.280083,0.30573583,52.388382223960726,4.547485475628744,0,1,7880.8374,-0.14618017,5,1,false,false,14.178264,1.8838389,11.6717415,-0.7197086,0.37174857,3
57.288002,0.3059605,52.38838509977477,4.547498693929568,0,1,7837.3403,-0.13276432,5,1,false,false,14.474079,2.0357914,12.700527,-0.7133771,0.38314807,3
57.293888,0.30618528,52.38838806526947,4.547511912230393,0,1,7822.1113,-0.13468033,5,1,false,false,15.469521,1.9406774,12.967045,-0.7068842,0.39069054,3
57.295,0.30641007,52.38839094108352,4.547524983740891,0,1,7795.7354,-0.14837115,5,1,false,false,15.150335,1.6934178,11.456753,-0.7002625,0.39909098,3
57.294716,0.30663484,52.388393996533104,4.547538202265822,0,1,7772.4155,-0.17383744,5,1,false,false,15.836865,1.7320042,12.631578,-0.69350225,0.4061897,3
57.29195,0.30685976,52.38839705198269,4.54755127377632,0,1,7772.9546,-0.20259354,5,1,false,false,16.65408,1.7241697,13.100883,-0.68664503,0.41018146,3
57.286354,0.30708462,52.3884001075694,4.547564345286818,0,1,7752.491,-0.24860966,5,1,false,false,17.581324,1.6566895,13.9746275,-0.67971575,0.41528016,3
57.279198,0.30730948,52.38840325283675,4.547577416797316,0,1,7724.578,-0.3025814,5,1,false,false,18.01137,1.6613741,14.196304,-0.67265236,0.4242556,3
57.26871,0.30753443,52.38840639824124,4.547590488307814,0,1,7720.124,-0.37739232,5,1,false,false,18.607601,1.5968838,13.951523,-0.6654126,0.43258718,3
57.255974,0.30775934,52.38840963346348,4.547603413027985,0,1,7716.383,-0.4708698,5,1,false,false,19.130438,1.5340418,14.423799,-0.6580961,0.43372002,3
57.242535,0.30798423,52.38841286868573,4.547616484538483,0,1,7681.7607,-0.6000428,5,1,false,false,19.070528,1.564194,13.955297,-0.6508399,0.42657328,3
57.22941,0.3082092,52.38841619372574,4.547629409034546,0,1,7663.491,-0.72928274,5,1,false,false,18.34498,1.5680357,13.121298,-0.6437924,0.41154477,3
57.214386,0.30843422,52.38841951876575,4.547642186964391,0,1,7662.53,-0.89566654,5,1,false,false,17.655308,1.3462098,12.662399,-0.6370107,0.39534342,3
57.199738,0.30865914,52.38842293376066,4.547655111460456,0,1,7664.2783,-1.0475961,5,1,false,false,16.487923,1.3509583,12.248697,-0.63056767,0.3728359,3
57.185825,0.30888414,52.38842634875556,4.547667889390301,0,1,7654.7544,-1.2125441,5,1,false,false,15.988486,1.2374774,12.574288,-0.62450564,0.35044616,3
57.171295,0.3091092,52.38842976361334,4.547680813886364,0,1,7662.6904,-1.3632911,5,1,false,false,15.268117,1.1979756,11.330138,-0.6188745,0.32138234,3
57.158558,0.30933425,52.38843326856314,4.547693591816209,0,1,7660.504,-1.5234927,5,1,false,false,14.095249,1.1977197,11.008128,-0.6137815,0.28663743,3
57.146652,0.30955932,52.38843677337581,4.54770622273162,0,1,7659.335,-1.6457776,5,1,false,false,13.422614,1.1118468,10.145708,-0.60936433,0.24180797,3
57.136917,0.30978456,52.38844036800625,4.5477190004373576,0,1,7659.4683,-1.7772188,5,1,false,false,11.880188,1.1266977,9.184528,-0.60572934,0.19481051,3
57.12965,0.3100098,52.388443962636686,4.547731631352768,0,1,7668.5903,-1.8971453,5,1,false,false,11.045808,1.088642,9.979949,-0.6028969,0.14576498,3
57.122982,0.31023502,52.388447557404255,4.547744409058505,0,1,7687.961,-1.9818188,5,1,false,false,10.277352,0.9863665,10.415743,-0.60087746,0.09599529,3
57.118942,0.31046057,52.388451241989586,4.5477570399739164,0,1,7694.7534,-2.0361686,5,1,false,false,9.416478,1.036257,10.149792,-0.5997122,0.042534374,3
57.11765,0.3106861,52.38845483662003,4.547769670889327,0,1,7701.8228,-2.0576909,5,1,false,false,9.447117,1.1453989,12.434093,-0.59947044,-0.016043575,3
57.11787,0.31091163,52.38845852120536,4.547782301804738,0,1,7711.6284,-2.0309262,5,1,false,false,9.274751,1.2081357,11.534917,-0.60024333,-0.07897172,3
57.121826,0.311137,52.388462295608456,4.547794932720149,0,1,7731.565,-1.9580965,5,1,false,false,9.14274,1.398586,11.559041,-0.60204107,-0.13830568,3
57.130573,0.31136236,52.388465980193786,4.547807416845233,0,1,7721.2344,-1.829042,5,1,false,false,10.30778,1.8220475,12.799265,-0.6048082,-0.19730304,3
57.144085,0.31158778,52.38846975459689,4.547820047760644,0,1,7684.7207,-1.6719494,5,1,false,false,10.946121,2.0373492,12.139778,-0.6085423,-0.25344145,3
57.158886,0.3118133,52.38847352899999,4.547832531661621,0,1,7661.189,-1.480542,5,1,false,false,11.4482975,2.0108366,11.603379,-0.6131672,-0.30358112,3
57.173813,0.3120389,52.388477303403086,4.5478451625770315,0,1,7638.107,-1.2491218,5,1,false,false,12.085179,1.9673303,11.751629,-0.6185765,-0.3465294,3
57.188877,0.31226456,52.38848116762395,4.547857646702116,0,1,7616.3647,-0.99428636,5,1,false,false,12.5979595,1.909916,11.46745,-0.6246236,-0.3797801,3
57.204395,0.31249037,52.38848503198194,4.547870130603093,0,1,7584.7656,-0.7473993,5,1,false,false,12.802376,1.9348503,11.291573,-0.6311456,-0.4039212,3
57.221542,0.31271622,52.388488986157704,4.547882614728177,0,1,7639.2104,-0.4793698,5,1,false,false,12.867082,1.8691995,11.537983,-0.63801855,-0.42048484,3
57.24453,0.31294218,52.38849285037857,4.547895098853261,0,1,7626.7275,-0.20971456,5,1,false,false,12.133948,2.2444723,11.293418,-0.64504963,-0.42272288,3
57.278206,0.3131683,52.38849689437209,4.547907435963912,0,1,7547.01,-0.0008254573,5,1,false,false,11.448928,2.7164593,11.459841,-0.6520394,-0.4157752,3
57.312683,0.3133946,52.38850084854785,4.5479199198648885,0,1,7549.649,0.20706645,5,1,false,false,11.081815,2.2438214,12.251939,-0.65881956,-0.39599648,3
57.340843,0.313621,52.38850489254138,4.547932257199647,0,1,7582.738,0.38664052,5,1,false,false,9.558181,1.8771604,10.668768,-0.6651615,-0.36331236,3
57.370804,0.31384757,52.388508936672025,4.547944741100624,0,1,7579.255,0.5292218,5,1,false,false,8.377201,2.0320873,12.344179,-0.6708343,-0.316381,3
57.404366,0.3140743,52.38851298066555,4.547957078435381,0,1,7564.4683,0.6397893,5,1,false,false,7.060398,2.0049372,12.402261,-0.6756161,-0.2564881,3
57.435562,0.31430116,52.38851702465908,4.5479694155460315,0,1,7566.0127,0.7170196,5,1,false,false,6.1919003,1.7774371,12.022131,-0.67931986,-0.18848774,3
57.464184,0.31452817,52.388521158607496,4.547981752656682,0,1,7583.9556,0.75466996,5,1,false,false,4.919753,1.713673,12.008512,-0.6818742,-0.11928267,3
57.493534,0.31475538,52.38852529241879,4.547994236781767,0,1,7593.5996,0.7669466,5,1,false,false,3.8122125,1.7914598,11.594469,-0.68329936,-0.053363886,3
57.52419,0.31498265,52.38852933641231,4.548006573892417,0,1,7589.824,0.7543982,5,1,false,false,3.086828,1.8548514,11.042273,-0.68367577,0.006897037,3
57.55445,0.3152101,52.388533470360734,4.5480189110030675,0,1,7593.917,0.72329557,5,1,false,false,2.8236337,1.8133276,10.848695,-0.68312395,0.05821449,3
57.583797,0.31543773,52.38853760417203,4.548031248113718,0,1,7611.817,0.6758143,5,1,false,false,2.9958832,1.7240746,10.747926,-0.68178505,0.10171319,3
57.61298,0.31566548,52.388541738120445,4.548043585448475,0,1,7625.2305,0.6195903,5,1,false,false,2.9103975,1.7896782,11.75454,-0.6797966,0.13696815,3
57.642902,0.31589335,52.38854587206886,4.548056069349452,0,1,7634.75,0.56526434,5,1,false,false,3.1948924,1.8687611,10.886601,-0.6772418,0.16956021,3
57.674812,0.31612143,52.38855009583505,4.548068406460103,0,1,7642.43,0.4948133,5,1,false,false,3.6762266,1.9168228,11.868681,-0.6741774,0.19761875,3
57.707882,0.31634963,52.38855422964634,4.548080743794861,0,1,7646.0312,0.41942528,5,1,false,false,4.0359483,2.082425,12.267286,-0.6707116,0.21726719,3
57.740574,0.31657794,52.38855845341253,4.548093080905511,0,1,7641.0044,0.33636177,5,1,false,false,4.7743273,1.9531285,12.622359,-0.6669629,0.23210701,3
57.773228,0.31680644,52.388562587360944,4.548105418016161,0,1,7643.2114,0.2502629,5,1,false,false,5.100523,2.0314143,13.419433,-0.6630198,0.2399493,3
57.80451,0.3170351,52.38856681099,4.548117755126811,0,1,7647.562,0.16440776,5,1,false,false,5.668058,1.9511442,12.920857,-0.6590229,0.2381912,3
57.836605,0.31726384,52.38857103475619,4.548130239251896,0,1,7643.45,0.08809692,5,1,false,false,6.008337,2.0417101,13.785252,-0.6551467,0.22639833,3
57.867653,0.31749278,52.38857525852237,4.5481425763625465,0,1,7635.4365,0.013677847,5,1,false,false,6.295909,1.9303199,13.377937,-0.65152895,0.20764002,3
57.896935,0.31772184,52.38857957224345,4.548154913473197,0,1,7639.2715,-0.052552424,5,1,false,false,6.086936,1.8785268,12.761775,-0.6482633,0.18525055,3
57.925793,0.31795102,52.388583796009634,4.548167250807954,0,1,7653.883,-0.11140724,5,1,false,false,5.8921566,1.8959826,13.242447,-0.64540964,0.15769973,3
57.95428,0.31818032,52.38858810959359,4.548179587918605,0,1,7653.763,-0.16151433,5,1,false,false,5.537411,1.9122581,12.246927,-0.6430517,0.12663373,3
57.983253,0.31840977,52.38859242317754,4.548191925029255,0,1,7650.0693,-0.21135792,5,1,false,false,5.2152243,1.9513359,11.334769,-0.64121455,0.09538418,3
58.01196,0.31863934,52.38859673676149,4.548204115349579,0,1,7659.742,-0.25107545,5,1,false,false,4.5940704,1.8880801,11.093816,-0.6399007,0.06379195,3
58.039772,0.31886902,52.38860105048257,4.548216452460229,0,1,7674.6104,-0.29408735,5,1,false,false,3.913182,1.8386725,10.733822,-0.6390933,0.034988645,3
58.06754,0.31909886,52.38860536406652,4.54822878957088,0,1,7688.4526,-0.34477997,5,1,false,false,3.0347743,1.876431,10.238312,-0.6387406,0.008563004,3
58.097404,0.31932878,52.38860967765048,4.548241126905638,0,1,7696.991,-0.38890368,5,1,false,false,2.890691,2.0453732,11.217861,-0.6388314,-0.019330237,3
58.128796,0.31955883,52.388614081189324,4.548253464016288,0,1,7699.5864,-0.4376962,5,1,false,false,1.5418825,1.9993513,11.493975,-0.6394324,-0.05148765,3
58.15998,0.31978908,52.388618394773275,4.548265801126939,0,1,7696.8643,-0.48924085,5,1,false,false,0.85422945,2.0493956,11.219351,-0.6405561,-0.0816526,3
58.191303,0.32001942,52.38862279831212,4.548278138237589,0,1,7706.259,-0.5298262,5,1,false,false,0.10325962,1.945934,12.360958,-0.64219934,-0.114929385,3
58.22278,0.32024992,52.38862711189607,4.548290475572347,0,1,7708.104,-0.5663033,5,1,false,false,-0.9093378,2.0956824,12.462202,-0.6444289,-0.1503755,3
58.255215,0.32048053,52.388631515434916,4.548302812682997,0,1,7700.3057,-0.59071577,5,1,false,false,-2.3339713,2.0439777,12.161747,-0.64725256,-0.18447883,3
58.28761,0.3207113,52.388635918836634,4.548315149793647,0,1,7688.3115,-0.6060786,5,1,false,false,-2.6692328,2.0745761,13.166745,-0.65060616,-0.21494144,3
58.316223,0.32094216,52.38864023255771,4.548327486904298,0,1,7686.0884,-0.61019313,5,1,false,false,-4.29967,1.7474138,13.5065,-0.65445,-0.24286605,3
58.34311,0.32117322,52.38864454614166,4.548339824239056,0,1,7696.2134,-0.60690117,5,1,false,false,-5.1426024,1.8093662,13.260885,-0.6587096,-0.26430687,3
58.37007,0.32140437,52.38864894954338,4.548352161349706,0,1,7707.2007,-0.6014151,5,1,false,false,-6.253408,1.8350023,14.168387,-0.6632966,-0.28255123,3
58.396492,0.3216356,52.38865326326446,4.548364645250683,0,1,7701.8203,-0.59510505,5,1,false,false,-7.360708,1.7473859,13.55755,-0.6681583,-0.29677925,3
58.422207,0.32186702,52.388657576848416,4.548377129375767,0,1,7703.2363,-0.59099054,5,1,false,false,-8.436862,1.851934,13.796745,-0.6732333,-0.30779272,3
58.446487,0.3220985,52.38866189043237,4.548389466486418,0,1,7711.718,-0.5849556,5,1,false,false,-9.272724,1.7424538,14.55546,-0.6784463,-0.3132919,3
58.469128,0.3223301,52.38866611419855,4.548401950611502,0,1,7709.853,-0.57837224,5,1,false,false,-10.531078,1.691933,13.747205,-0.683716,-0.314972,3
58.491337,0.32256177,52.38867042791963,4.5484144347365865,0,1,7709.6797,-0.5709663,5,1,false,false,-10.710992,1.7366095,13.234278,-0.68897384,-0.31163266,3
58.51234,0.3227936,52.38867465154869,4.54842706542789,0,1,7718.147,-0.562189,5,1,false,false,-11.109079,1.6858015,13.449051,-0.6941459,-0.30624154,3
58.532528,0.32302547,52.38867887531487,4.548439549552974,0,1,7725.1836,-0.5534116,5,1,false,false,-11.70851,1.6584883,13.100255,-0.6992131,-0.2994343,3
58.551674,0.32325748,52.38868300926329,4.548452180468385,0,1,7732.541,-0.54107016,5,1,false,false,-11.462273,1.7204238,12.335601,-0.70418787,-0.29480207,3
58.571594,0.32348952,52.388687143074584,4.548464811383796,0,1,7742.46,-0.53201944,5,1,false,false,-11.604458,1.7122278,12.014157,-0.7090678,-0.2887344,3
58.591915,0.3237217,52.388691277023,4.548477442299206,0,1,7745.7793,-0.5270835,5,1,false,false,-11.610702,1.8273939,11.98779,-0.713855,-0.28196523,3
58.6123,0.32395396,52.38869541097142,4.54849007299051,0,1,7745.346,-0.5287291,5,1,false,false,-12.484035,1.8004398,13.152268,-0.71850705,-0.27480385,3
58.63079,0.3241863,52.38869954478271,4.548502704130028,0,1,7752.035,-0.53860235,5,1,false,false,-12.150755,1.7517134,12.55366,-0.72308683,-0.27292785,3
58.64915,0.3244187,52.38870358877624,4.548515481835766,0,1,7765.9653,-0.55313826,5,1,false,false,-12.901966,1.7540222,13.096429,-0.72769785,-0.2776886,3
58.66774,0.32465118,52.388707542952,4.548528259541503,0,1,7770.3857,-0.56794894,5,1,false,false,-13.892673,1.7998569,13.321141,-0.73239356,-0.28208512,3
58.685596,0.32488376,52.388711586945526,4.54854103724724,0,1,7761.676,-0.5797436,5,1,false,false,-14.087963,1.8074538,13.020405,-0.7371769,-0.28728884,3
58.704056,0.3251164,52.38871554112128,4.548553815401193,0,1,7759.0435,-0.58715004,5,1,false,false,-13.833909,1.8282484,12.340892,-0.7420093,-0.28645572,3
58.72166,0.32534912,52.38871949529704,4.54856659310693,0,1,7757.921,-0.58879596,5,1,false,false,-14.559092,1.7418759,12.787512,-0.74674535,-0.27743253,3
58.737316,0.32558188,52.38872335965503,4.548579517827101,0,1,7754.2554,-0.59126455,5,1,false,false,-14.007021,1.6872649,12.288903,-0.7513207,-0.2687018,3
58.752598,0.32581472,52.3887272238759,4.548592442099058,0,1,7765.5376,-0.597025,5,1,false,false,-13.490099,1.6847337,12.035913,-0.75578505,-0.26479617,3
58.767185,0.3260476,52.38873108823389,4.5486053668192294,0,1,7783.1875,-0.6044321,5,1,false,false,-13.474758,1.6715527,11.369277,-0.7602172,-0.26268646,3
58.783245,0.32628053,52.38873486263699,4.5486182915394,0,1,7784.5522,-0.6162282,5,1,false,false,-14.147517,1.7970831,12.6678,-0.7646104,-0.2618856,3
58.79954,0.32651356,52.38873872685785,4.5486312162595715,0,1,7778.4316,-0.6307694,5,1,false,false,-14.628332,1.7769448,13.09521,-0.7690274,-0.26431826,3
58.814445,0.32674673,52.38874241144319,4.5486442875459625,0,1,7781.368,-0.6433895,5,1,false,false,-14.064363,1.7545093,12.010284,-0.7734966,-0.26688698,3
58.829773,0.3269801,52.38874609602852,4.5486573592805675,0,1,7789.936,-0.65217006,5,1,false,false,-14.733602,1.7236239,12.686604,-0.7779889,-0.26685753,3
58.844604,0.32721353,52.38874978047672,4.548670430566958,0,1,7782.8257,-0.65985286,5,1,false,false,-14.446598,1.7704103,12.565104,-0.78245413,-0.26434806,3
58.859276,0.32744706,52.38875346506206,4.5486835023015635,0,1,7779.3525,-0.66534114,5,1,false,false,-14.562518,1.7176912,12.845971,-0.78691226,-0.2664023,3
58.872295,0.32768068,52.38875705982962,4.5486965740361684,0,1,7791.671,-0.6700047,5,1,false,false,-14.4735365,1.5931128,11.705973,-0.7914136,-0.26698917,3
58.885944,0.32791436,52.38876065446006,4.548709792336993,0,1,7797.1816,-0.675768,5,1,false,false,-13.372118,1.7900397,11.063453,-0.7958441,-0.2577646,3
58.902046,0.328148,52.38876415927273,4.548722863623383,0,1,7788.5664,-0.6834517,5,1,false,false,-12.902958,1.8180301,10.257651,-0.8000006,-0.23776795,3
58.91724,0.32838166,52.388767753903174,4.548736081924208,0,1,7785.778,-0.69854516,5,1,false,false,-11.471446,1.7323663,8.62894,-0.8037899,-0.21831353,3
58.931004,0.32861537,52.388771168898074,4.548749300673246,0,1,7812.1875,-0.7317539,5,1,false,false,-10.17623,1.5914253,7.0395193,-0.80729043,-0.20525253,3
58.94501,0.3288491,52.38877467371075,4.548762665988505,0,1,7845.6514,-0.76688826,5,1,false,false,-9.026569,1.6538986,5.917304,-0.81057894,-0.1931733,3
58.96111,0.32908285,52.388778088705656,4.548775884289329,0,1,7862.674,-0.8195994,5,1,false,false,-8.41667,1.6991162,5.7935514,-0.8136624,-0.18281487,3
58.97882,0.32931665,52.388781503563436,4.5487891025901535,0.00017039858,1,7874.0366,-0.8772658,5,1,false,false,-7.657517,1.7591376,5.7729363,-0.8165903,-0.17511658,3
58.99509,0.32955047,52.388784918558336,4.5488024679054115,0.00024740607,1,7902.4663,-0.9407136,5,1,false,false,-7.294324,1.6579741,5.345492,-0.81941694,-0.17209849,3
59.010983,0.32978433,52.388788333553244,4.5488158332206705,0.0003299378,1,7935.0767,-1.0168185,5,1,false,false,-8.22438,1.4888463,7.31623,-0.8222333,-0.17545593,3
59.031246,0.33001828,52.38879174854815,4.548829051521494,0.00031341243,1,7943.2817,-1.0819511,5,1,false,false,-10.588638,2.0820465,12.835685,-0.8252555,-0.18896316,3
59.04876,0.33025223,52.38879507358816,4.548842416836753,0.0002694082,1,7916.4717,-1.1446271,5,1,false,false,-10.467819,1.774488,15.050097,-0.82853603,-0.20808466,3
59.065014,0.3304862,52.388798398628175,4.548855782152011,0.00028590974,1,7917.3247,-1.1781709,5,1,false,false,-11.685314,1.6841265,14.7437525,-0.8322971,-0.24174424,3
59.082333,0.33072025,52.38880172366819,4.548869294033489,0.00023088086,1,7935.8384,-1.1839447,5,1,false,false,-12.952222,2.0059345,15.3270035,-0.8367222,-0.27752206,3
59.09932,0.33095428,52.38880495889043,4.548882659348747,0.00025290658,1,7899.0576,-1.163872,5,1,false,false,-17.896587,1.7450356,19.12068,-0.8417017,-0.31147695,3
59.11008,0.33118835,52.38880819411268,4.548896171678439,0.00032441365,1,7845.028,-1.1256573,5,1,false,false,-18.35087,1.6840669,20.136662,-0.847417,-0.35736316,3
59.118515,0.33142236,52.388811339517154,4.548909683559916,0.00040149182,1,7854.911,-1.0720562,5,1,false,false,-15.843842,1.4084002,19.327515,-0.85400647,-0.40138653,3
59.12436,0.3316564,52.38881448492164,4.548923195889609,0.00039046723,1,7870.576,-0.99895775,5,1,false,false,-16.840603,1.3423972,15.731698,-0.86105263,-0.41470745,3
59.131794,0.3318904,52.38881754037122,4.5489367077710865,0.00041799355,1,7836.851,-0.93247294,5,1,false,false,-17.329054,1.5331986,16.268038,-0.86807144,-0.40427998,3
59.141373,0.33212438,52.38882059582081,4.548950220100778,0.0004730696,1,7802.682,-0.8742448,5,1,false,false,-14.709766,1.8031092,11.917794,-0.8746691,-0.37025353,3
59.151604,0.33235845,52.38882365127039,4.548963878996689,0.00079276174,1,7815.516,-0.8281118,5,1,false,false,-11.251489,1.7527997,5.8012676,-0.8803803,-0.3095096,3
59.163902,0.33259252,52.388826616902215,4.548977391326382,0.001052184,1,7851.131,-0.8050476,5,1,false,false,-9.53609,1.7583547,2.901467,-0.8850604,-0.25508162,3
59.17738,0.33282667,52.38882958253403,4.548991050222293,0.0019156975,1,7875.51,-0.8102645,5,1,false,false,-7.0669093,1.6670355,1.0701224,-0.88883495,-0.20505928,3
59.190037,0.33306092,52.388832458348084,4.549004709118204,0.0022543932,1,7909.834,-0.8459602,5,1,false,false,-5.5528965,1.5606972,1.2328339,-0.8918979,-0.17205365,3
59.201996,0.33329526,52.38883542384278,4.549018368014116,0.0025825137,1,7950.656,-0.90006113,5,1,false,false,-4.412009,1.3895476,1.196359,-0.8945121,-0.15060481,3
59.211205,0.33352965,52.38883838947459,4.549032027358242,0.0030226973,1,7978.502,-0.96379006,5,1,false,false,-3.652475,1.086408,0.86186516,-0.89683336,-0.13644682,3
59.21548,0.3337641,52.38884126528865,4.5490456862541535,0.0034191143,1,8056.928,-1.0324814,5,1,false,false,-3.0074894,0.7532292,0.7772774,-0.89896303,-0.12728494,3
59.216454,0.3339986,52.388844140965574,4.549059345150065,0.0036372237,1,8096.298,-1.0940449,5,1,false,false,-2.3408127,0.54764193,0.32217804,-0.9009824,-0.123075545,3
59.2167,0.33423308,52.388847106597396,4.549073004045976,0.0037211708,1,8163.45,-1.1457267,5,1,false,false,-2.2377372,0.584372,0.95056796,-0.9029632,-0.122294866,3
59.21955,0.33446762,52.38884998241144,4.5490868099563215,0.0039676093,1,8259.961,-1.196594,5,1,false,false,-2.2702615,0.8263062,1.3693148,-0.90493935,-0.123353295,3
59.228756,0.3347022,52.38885285808837,4.5491004693004475,0.003978799,1,8255.079,-1.230145,5,1,false,false,-2.5401819,1.2300876,1.890415,-0.906938,-0.12599741,3
59.243378,0.33493683,52.388855733902425,4.549114128196359,0.0041414085,1,8277.04,-1.2636997,5,1,false,false,-4.4496307,1.6708338,3.5910492,-0.9089923,-0.13566154,3
59.298027,0.33517158,52.38885860957935,4.54912778709227,0.004534424,1,8247.583,-1.3013858,5,1,false,false,-10.1981125,4.578657,9.919283,-0.9110519,-0.112716675,3
59.33937,0.3354065,52.3888614853934,4.549141593002616,0.005108487,1,7953.655,-1.3330251,5,1,false,false,-22.510508,3.10601,17.845072,-0.91249424,-0.09843023,3
59.35379,0.3356416,52.38886427125256,4.549155398912961,0.0056672045,1,7730.8027,-1.3731977,5,1,false,false,-23.654694,2.0488317,22.28032,-0.9144682,-0.15950084,3
59.341614,0.3358766,52.38886696729395,4.549169204823306,0.006414568,1,7885.3496,-1.3731978,5,1,false,false,-28.64111,0.18988872,23.819246,-0.9176612,-0.23204884,3
59.311756,0.33611158,52.38886966333534,4.5491830107336515,0.0070906864,1,7898.9087,-1.3297231,5,1,false,false,-29.843313,0.10828179,24.662918,-0.92217046,-0.30951145,3
59.29983,0.33634642,52.388872269421846,4.549196963210216,0.007609224,1,7773.475,-1.2449956,5,1,false,false,-27.589146,1.044023,22.868052,-0.9280403,-0.38307914,3
59.28855,0.33658123,52.388874785690575,4.549210769120561,0.008793609,1,7755.8447,-1.1506759,5,1,false,false,-29.15152,0.30719483,20.144398,-0.93491596,-0.42788363,3
59.264515,0.33681595,52.388877212141544,4.549224722045341,0.009132445,1,7823.8125,-1.0583147,5,1,false,false,-28.498844,-0.051686525,16.892368,-0.94238436,-0.45483717,3
59.248005,0.3370506,52.388879638592506,4.549238674521905,0.009569725,1,7846.9946,-0.9791751,5,1,false,false,-26.408031,0.6291779,14.567331,-0.9501942,-0.47191945,3
59.242924,0.3372852,52.38888188527081,4.549252627446684,0.01005989,1,7819.6265,-0.9110476,5,1,false,false,-24.670443,1.1080785,13.402724,-0.95828223,-0.4862174,3
59.241962,0.3375198,52.38888413194912,4.549266726937682,0.0104644,1,7814.9717,-0.8443115,5,1,false,false,-23.177732,1.197265,12.484694,-0.96653765,-0.4899508,3
59.238625,0.3377544,52.388886378627426,4.549280679862461,0.01048756,1,7839.313,-0.7965368,5,1,false,false,-20.97701,1.0145401,12.16938,-0.97473776,-0.47579467,3
59.240067,0.337989,52.38888853535084,4.54929477935346,0.010510696,1,7843.4863,-0.750693,5,1,false,false,-18.006895,1.3767114,10.697888,-0.98246443,-0.43767357,3
59.246178,0.3382237,52.38889060225649,4.5493088788444584,0.010516481,1,7834.7256,-0.72736126,5,1,false,false,-16.412079,1.5804621,9.945372,-0.98948604,-0.3950545,3
59.253845,0.33845845,52.38889266929926,4.549322978783671,0.010319852,1,7838.324,-0.72132385,5,1,false,false,-15.230859,1.5299771,7.1646113,-0.9957096,-0.34947065,3
59.262173,0.33869326,52.388894646387136,4.54933707827467,0.010285175,1,7862.281,-0.732851,5,1,false,false,-13.321401,1.6867671,7.7281337,-1.0012833,-0.3189448,3
59.271423,0.33892822,52.38889662347502,4.549351177765668,0.010204273,1,7881.569,-0.7526144,5,1,false,false,-13.59359,1.6710567,8.513134,-1.0063993,-0.2925794,3
59.280327,0.33916327,52.3888986005629,4.549365277704881,0.010256279,1,7880.767,-0.78171194,5,1,false,false,-13.17512,1.6313741,9.880409,-1.0111182,-0.2725462,3
59.28844,0.33939835,52.388900487695885,4.549379523762099,0.010204272,1,7881.9126,-0.8044983,5,1,false,false,-16.886171,1.4935327,12.929517,-1.015546,-0.25929487,3
59.290226,0.33963358,52.388902374965994,4.549393623701311,0.010129176,1,7873.866,-0.82481664,5,1,false,false,-17.726997,1.4550056,15.109236,-1.0198604,-0.25552684,3
59.293648,0.3398688,52.388904172281215,4.5494078702067435,0.00988675,1,7850.8022,-0.8319552,5,1,false,false,-20.020594,1.5293081,17.426018,-1.0241209,-0.25346053,3
